latitude,longitude,depth
114,109,6.86
114,110,4.85
114,111,1.78
114,112,3.38
114,113,4.65
114,114,5.47
114,115,5.75
114,116,5.47
114,117,4.65
114,118,3.38
114,119,1.78
115,100,4.27
115,101,6.04
115,102,4.27
115,103,0.00
115,104,0.09
115,105,0.11
115,106,0.49
115,107,0.00
115,108,6.86
115,109,9.70
115,110,6.86
115,111,0.00
115,112,2.70
115,113,4.07
115,114,5.08
115,115,5.47
115,116,5.08
115,117,4.07
115,118,2.70
115,119,1.26
116,100,0.00
116,101,0.00
116,102,0.00
116,103,0.08
116,104,0.22
116,105,0.36
116,106,0.59
116,107,0.00
116,108,4.85
116,109,6.86
116,110,4.85
116,111,0.00
116,112,1.26
116,113,2.70
116,114,4.07
116,115,4.65
116,116,4.07
116,117,2.70
116,118,1.26
116,119,0.00
117,100,0.19
117,101,3.73
117,102,0.66
117,103,0.97
117,104,0.01
117,105,0.76
117,106,0.37
117,107,0.41
117,108,0.00
117,109,0.00
117,110,0.00
117,111,0.13
117,112,0.00
117,113,1.26
117,114,2.70
117,115,3.38
117,116,2.70
117,117,1.26
117,118,0.00
117,119,0.97
118,100,0.74
118,101,0.00
118,102,0.67
118,103,0.15
118,104,0.39
118,105,0.87
118,106,0.15
118,107,0.09
118,108,0.79
118,109,0.01
118,110,0.90
118,111,0.56
118,112,0.37
118,113,0.00
118,114,1.26
118,115,1.78
118,116,1.26
118,117,0.00
118,118,0.63
118,119,0.53
119,100,0.68
119,101,0.39
119,102,0.01
119,103,0.78
119,104,0.67
119,105,0.08
119,106,0.29
119,107,0.70
119,108,0.27
119,109,0.51
119,110,0.45
119,111,0.92
119,112,0.32
119,113,0.28
119,114,0.00
119,115,0.00
119,116,0.00
119,117,0.78
119,118,0.55
119,119,0.03
