latitude,longitude,depth
111,112,5.83
111,113,2.91
111,114,6.32
111,115,9.72
111,116,12.55
111,117,13.75
111,118,12.55
111,119,9.72
112,100,0.00
112,101,0.00
112,102,2.03
112,103,0.00
112,104,2.03
112,105,0.00
112,106,0.00
112,107,2.26
112,108,3.20
112,109,2.26
112,110,4.12
112,111,5.83
112,112,2.91
112,113,6.32
112,114,9.72
112,115,12.55
112,116,14.56
112,117,15.33
112,118,14.56
112,119,12.55
113,100,0.50
113,101,0.00
113,102,4.26
113,103,6.03
113,104,4.26
113,105,0.00
113,106,2.26
113,107,4.76
113,108,5.91
113,109,4.76
113,110,2.26
113,111,0.00
113,112,4.11
113,113,7.94
113,114,11.22
113,115,13.75
113,116,15.33
113,117,15.87
113,118,15.33
113,119,13.75
114,100,0.75
114,101,0.00
114,102,6.03
114,103,8.52
114,104,6.03
114,105,0.00
114,106,4.76
114,107,6.88
114,108,7.73
114,109,6.88
114,110,4.76
114,111,2.26
114,112,2.91
114,113,6.32
114,114,9.72
114,115,12.55
114,116,14.56
114,117,15.33
114,118,14.56
114,119,12.55
115,100,0.68
115,101,0.00
115,102,4.26
115,103,6.03
115,104,4.26
115,105,3.20
115,106,5.91
115,107,7.73
115,108,8.36
115,109,7.73
115,110,5.91
115,111,3.20
115,112,0.00
115,113,2.91
115,114,6.32
115,115,9.72
115,116,12.55
115,117,13.75
115,118,12.55
115,119,9.72
116,100,0.18
116,101,0.95
116,102,0.00
116,103,0.00
116,104,0.00
116,105,2.26
116,106,4.76
116,107,6.88
116,108,7.73
116,109,6.88
116,110,4.76
116,111,2.26
116,112,0.00
116,113,0.00
116,114,2.91
116,115,6.32
116,116,9.72
116,117,11.22
116,118,9.72
116,119,6.32
117,100,1.00
117,101,0.52
117,102,0.26
117,103,0.08
117,104,0.42
117,105,0.00
117,106,2.26
117,107,4.76
117,108,5.91
117,109,4.76
117,110,2.26
117,111,0.00
117,112,0.23
117,113,0.72
117,114,0.00
117,115,2.91
117,116,6.32
117,117,7.94
117,118,6.32
117,119,2.91
118,100,0.89
118,101,0.18
118,102,0.31
118,103,0.03
118,104,0.56
118,105,0.78
118,106,0.00
118,107,2.26
118,108,3.20
118,109,2.26
118,110,0.00
118,111,0.80
118,112,0.81
118,113,0.67
118,114,0.11
118,115,0.00
118,116,2.91
118,117,4.11
118,118,2.91
118,119,0.00
119,100,0.70
119,101,0.82
119,102,0.23
119,103,0.84
119,104,0.54
119,105,0.66
119,106,0.74
119,107,0.00
119,108,0.00
119,109,0.00
119,110,0.85
119,111,0.87
119,112,0.58
119,113,0.49
119,114,0.60
119,115,0.01
119,116,0.00
119,117,0.00
119,118,0.00
119,119,0.06
