latitude,longitude,depth
112,118,4.37
112,119,4.22
113,100,0.26
113,101,0.65
113,102,0.08
113,103,0.90
113,104,0.54
113,105,0.65
113,106,0.60
113,107,0.00
113,108,3.40
113,109,7.14
113,110,8.88
113,111,7.14
113,112,3.40
113,113,0.00
113,114,1.74
113,115,2.68
113,116,3.45
113,117,4.01
113,118,4.22
113,119,4.01
114,100,0.62
114,101,0.87
114,102,0.94
114,103,0.28
114,104,0.63
114,105,0.18
114,106,0.00
114,107,3.40
114,108,7.14
114,109,10.33
114,110,11.60
114,111,10.33
114,112,7.14
114,113,3.40
114,114,0.00
114,115,1.74
114,116,2.68
114,117,3.45
114,118,3.78
114,119,3.45
115,100,0.42
115,101,0.71
115,102,0.51
115,103,0.53
115,104,0.88
115,105,0.85
115,106,0.00
115,107,4.80
115,108,8.88
115,109,11.60
115,110,12.55
115,111,11.60
115,112,8.88
115,113,4.80
115,114,0.00
115,115,0.80
115,116,1.74
115,117,2.68
115,118,3.09
115,119,2.68
116,100,0.32
116,101,0.73
116,102,0.98
116,103,0.79
116,104,0.75
116,105,0.98
116,106,0.00
116,107,3.40
116,108,7.14
116,109,10.33
116,110,11.60
116,111,10.33
116,112,7.14
116,113,3.40
116,114,0.00
116,115,0.00
116,116,0.80
116,117,1.74
116,118,2.18
116,119,1.74
117,100,0.30
117,101,0.75
117,102,0.72
117,103,0.30
117,104,0.37
117,105,0.32
117,106,0.51
117,107,0.00
117,108,3.40
117,109,7.14
117,110,8.88
117,111,7.14
117,112,3.40
117,113,0.00
117,114,0.70
117,115,0.58
117,116,0.00
117,117,0.80
117,118,1.13
117,119,0.80
118,100,0.46
118,101,0.06
118,102,0.71
118,103,0.01
118,104,0.85
118,105,0.25
118,106,0.38
118,107,0.13
118,108,0.00
118,109,3.40
118,110,4.80
118,111,3.40
118,112,0.00
118,113,1.00
118,114,0.21
118,115,0.90
118,116,0.94
118,117,0.00
118,118,0.00
118,119,0.00
119,100,0.82
119,101,0.78
119,102,0.29
119,103,0.74
119,104,0.49
119,105,0.57
119,106,0.55
119,107,0.78
119,108,0.10
119,109,0.00
119,110,0.00
119,111,0.00
119,112,0.97
119,113,0.95
119,114,0.19
119,115,0.89
119,116,0.37
119,117,0.67
119,118,0.89
119,119,0.54
